Year,Month,Neighborhood,Rainfall_In,SVI,Canopy_Pct,Depth_m,Property_Loss_USD
2017,11,Elyria-Swansea,0.6,0.94,8,0.41,20570.94
2017,11,Montbello,0.22,0.75,15,0.0,0.0
2017,11,Cherry Creek,0.23,0.1,28,0.0,0.0
2017,11,Washington Park,0.16,0.15,35,0.0,0.0
2017,11,Montbello,0.97,0.75,15,0.24,11996.78
2017,12,Five Points,0.59,0.82,12,0.31,15715.65
2017,12,Elyria-Swansea,0.66,0.94,8,0.44,21770.02
2017,12,Montbello,0.59,0.75,15,0.09,4383.41
2017,12,Cherry Creek,0.84,0.1,28,0.18,35213.72
2017,12,Five Points,0.94,0.82,12,0.46,22815.12
2017,12,Montbello,1.14,0.75,15,0.31,15317.51
2017,12,Washington Park,1.21,0.15,35,0.23,45139.58
2017,12,Five Points,0.98,0.82,12,0.47,23676.54
2017,12,Washington Park,1.78,0.15,35,0.45,90437.19
2017,12,Cherry Creek,0.65,0.1,28,0.1,19724.65
2017,12,Elyria-Swansea,0.15,0.94,8,0.23,11550.87
2017,12,Cherry Creek,1.75,0.1,28,0.54,108359.13
2017,12,Five Points,0.19,0.82,12,0.15,7740.89
2017,12,Montbello,0.64,0.75,15,0.11,5375.59
2017,12,Cherry Creek,0.83,0.1,28,0.17,34250.36
2017,12,Elyria-Swansea,0.75,0.94,8,0.47,23410.83
2017,12,Cherry Creek,0.38,0.1,28,0.0,0.0
2017,12,Cherry Creek,0.63,0.1,28,0.09,18481.55
2017,12,Montbello,0.8,0.75,15,0.17,8483.72
2017,12,Washington Park,1.25,0.15,35,0.24,47661.7
2017,12,Five Points,0.74,0.82,12,0.38,18856.44
2018,1,Cherry Creek,0.66,0.1,28,0.1,20854.76
2018,1,Five Points,1.45,0.82,12,0.66,32990.86
2018,1,Cherry Creek,0.22,0.1,28,0.0,0.0
2018,1,Montbello,0.37,0.75,15,0.0,0.0
2018,1,Five Points,0.74,0.82,12,0.38,18842.21
2018,1,Five Points,2.99,0.82,12,1.28,63774.71
2018,1,Elyria-Swansea,0.84,0.94,8,0.5,25200.1
2018,1,Elyria-Swansea,2.98,0.94,8,1.36,68040.57
2018,1,Washington Park,1.27,0.15,35,0.25,49388.06
2018,1,Washington Park,0.95,0.15,35,0.12,23922.83
2018,1,Washington Park,0.43,0.15,35,0.0,0.0
2018,1,Montbello,0.23,0.75,15,0.0,0.0
2018,1,Cherry Creek,0.57,0.1,28,0.07,13915.58
2018,1,Montbello,0.02,0.75,15,0.0,0.0
2018,1,Five Points,0.96,0.82,12,0.46,23181.35
2018,1,Cherry Creek,2.46,0.1,28,0.82,164705.43
2018,1,Montbello,0.52,0.75,15,0.06,2976.08
2018,1,Five Points,0.97,0.82,12,0.47,23498.77
2018,1,Five Points,0.14,0.82,12,0.14,6891.87
2018,1,Elyria-Swansea,0.63,0.94,8,0.42,21068.5
2018,1,Montbello,0.79,0.75,15,0.17,8313.1
2018,2,Montbello,1.63,0.75,15,0.5,25171.47
2018,2,Montbello,0.79,0.75,15,0.17,8269.94
2018,2,Cherry Creek,0.88,0.1,28,0.19,38759.76
2018,2,Elyria-Swansea,0.98,0.94,8,0.56,28110.26
2018,2,Five Points,2.33,0.82,12,1.01,50554.94
2018,2,Elyria-Swansea,0.45,0.94,8,0.35,17408.87
2018,2,Cherry Creek,0.23,0.1,28,0.0,0.0
2018,2,Elyria-Swansea,0.81,0.94,8,0.49,24685.29
2018,2,Washington Park,1.19,0.15,35,0.22,43330.58
2018,2,Cherry Creek,0.66,0.1,28,0.1,20938.79
2018,2,Cherry Creek,1.45,0.1,28,0.42,84275.75
2018,2,Five Points,0.58,0.82,12,0.31,15535.54
2018,2,Five Points,1.59,0.82,12,0.72,35834.41
2018,2,Washington Park,1.35,0.15,35,0.28,55624.96
2018,2,Elyria-Swansea,1.5,0.94,8,0.77,38556.52
2018,2,Montbello,0.18,0.75,15,0.0,0.0
2018,2,Elyria-Swansea,0.96,0.94,8,0.55,27699.71
2018,2,Cherry Creek,1.67,0.1,28,0.51,101662.72
2018,2,Elyria-Swansea,1.36,0.94,8,0.71,35665.18
2018,2,Washington Park,1.16,0.15,35,0.2,40651.04
2018,2,Cherry Creek,0.27,0.1,28,0.0,0.0
2018,3,Montbello,0.59,0.75,15,0.09,4326.47
2018,3,Washington Park,0.26,0.15,35,0.0,0.0
2018,3,Cherry Creek,0.7,0.1,28,0.12,24221.17
2018,3,Five Points,0.43,0.82,12,0.25,12589.05
2018,3,Cherry Creek,1.16,0.1,28,0.31,61124.25
2018,3,Five Points,0.91,0.82,12,0.44,22146.31
2018,3,Cherry Creek,0.89,0.1,28,0.2,39428.34
2018,3,Montbello,2.19,0.75,15,0.72,36203.19
2018,3,Cherry Creek,1.12,0.1,28,0.29,57343.06
2018,3,Elyria-Swansea,0.75,0.94,8,0.47,23430.15
2018,3,Elyria-Swansea,0.8,0.94,8,0.49,24585.99
2018,3,Five Points,1.55,0.82,12,0.7,35001.31
2018,3,Cherry Creek,0.34,0.1,28,0.0,0.0
2018,3,Five Points,0.7,0.82,12,0.36,17961.86
2018,3,Washington Park,0.68,0.15,35,0.01,2170.45
2018,3,Elyria-Swansea,1.52,0.94,8,0.78,38872.61
2018,3,Montbello,0.64,0.75,15,0.11,5344.91
2018,3,Cherry Creek,0.63,0.1,28,0.09,18208.95
2018,3,Five Points,0.85,0.82,12,0.42,20903.0
2018,3,Elyria-Swansea,0.31,0.94,8,0.29,14737.26
2018,3,Cherry Creek,1.44,0.1,28,0.42,83371.17
2018,4,Washington Park,0.52,0.15,35,0.0,0.0
2018,4,Elyria-Swansea,1.36,0.94,8,0.71,35663.32
2018,4,Elyria-Swansea,2.06,0.94,8,0.99,49731.71
2018,4,Elyria-Swansea,0.66,0.94,8,0.43,21734.82
2018,4,Five Points,1.15,0.82,12,0.54,27029.25
2018,4,Montbello,0.1,0.75,15,0.0,0.0
2018,4,Five Points,0.91,0.82,12,0.45,22253.67
2018,4,Five Points,0.91,0.82,12,0.44,22205.8
2018,4,Cherry Creek,0.49,0.1,28,0.04,7045.22
2018,4,Elyria-Swansea,0.58,0.94,8,0.4,20050.93
2018,4,Five Points,1.04,0.82,12,0.5,24827.54
2018,4,Montbello,0.09,0.75,15,0.0,0.0
2018,4,Cherry Creek,0.66,0.1,28,0.1,20687.24
2018,4,Five Points,0.59,0.82,12,0.32,15881.59
2018,4,Five Points,1.56,0.82,12,0.71,35265.31
2018,4,Elyria-Swansea,0.2,0.94,8,0.25,12471.97
2018,4,Montbello,0.74,0.75,15,0.15,7304.02
2018,4,Cherry Creek,6.93,0.1,28,2.61,522143.48
2018,4,Five Points,0.25,0.82,12,0.18,9007.02
2018,4,Elyria-Swansea,0.36,0.94,8,0.31,15684.25
2018,4,Montbello,1.32,0.75,15,0.38,18965.28
2018,5,Washington Park,2.73,0.15,35,0.83,166716.6
2018,5,Montbello,3.59,0.75,15,1.29,64370.42
2018,5,Montbello,1.72,0.75,15,0.54,26891.39
2018,5,Washington Park,3.41,0.15,35,1.1,220895.12
2018,5,Five Points,0.29,0.82,12,0.2,9895.05
2018,5,Washington Park,2.49,0.15,35,0.74,147362.15
2018,5,Washington Park,1.01,0.15,35,0.14,28817.04
2018,5,Elyria-Swansea,9.1,0.94,8,3.81,190551.83
2018,5,Washington Park,2.45,0.15,35,0.72,143859.92
2018,5,Elyria-Swansea,3.95,0.94,8,1.75,87563.41
2018,5,Washington Park,3.57,0.15,35,1.17,233502.75
2018,5,Elyria-Swansea,2.6,0.94,8,1.21,60522.8
2018,5,Washington Park,6.01,0.15,35,2.14,428980.73
2018,5,Five Points,5.25,0.82,12,2.18,108934.18
2018,5,Washington Park,0.57,0.15,35,0.0,0.0
2018,5,Cherry Creek,4.6,0.1,28,1.68,335669.19
2018,5,Five Points,4.85,0.82,12,2.02,101031.81
2018,5,Cherry Creek,3.4,0.1,28,1.2,239761.1
2018,5,Montbello,1.09,0.75,15,0.28,14220.77
2018,5,Cherry Creek,1.15,0.1,28,0.3,60392.46
2018,5,Elyria-Swansea,2.87,0.94,8,1.32,65993.51
2018,6,Montbello,1.92,0.75,15,0.62,30955.69
2018,6,Montbello,2.1,0.75,15,0.69,34564.35
2018,6,Montbello,3.1,0.75,15,1.09,54536.07
2018,6,Washington Park,1.93,0.15,35,0.51,102647.75
2018,6,Elyria-Swansea,0.43,0.94,8,0.34,17081.11
2018,6,Montbello,7.38,0.75,15,2.8,140080.78
2018,6,Washington Park,2.7,0.15,35,0.82,163704.47
2018,6,Cherry Creek,2.84,0.1,28,0.98,195413.49
2018,6,Montbello,2.84,0.75,15,0.99,49298.78
2018,6,Five Points,2.94,0.82,12,1.26,62837.44
2018,6,Elyria-Swansea,5.67,0.94,8,2.44,121937.52
2018,6,Five Points,3.9,0.82,12,1.64,82099.51
2018,6,Washington Park,0.29,0.15,35,0.0,0.0
2018,6,Washington Park,3.65,0.15,35,1.2,239670.42
2018,6,Washington Park,2.55,0.15,35,0.76,151746.05
2018,6,Washington Park,1.27,0.15,35,0.25,49849.23
2018,6,Washington Park,3.27,0.15,35,1.05,209674.73
2018,6,Elyria-Swansea,5.48,0.94,8,2.36,118010.63
2018,6,Montbello,1.78,0.75,15,0.56,28032.01
2018,6,Elyria-Swansea,3.0,0.94,8,1.37,68557.09
2018,6,Washington Park,2.19,0.15,35,0.62,123071.47
2018,7,Cherry Creek,0.33,0.1,28,0.0,0.0
2018,7,Five Points,1.61,0.82,12,0.72,36191.32
2018,7,Montbello,0.37,0.75,15,0.0,0.0
2018,7,Washington Park,0.75,0.15,35,0.04,7926.89
2018,7,Elyria-Swansea,1.07,0.94,8,0.6,29924.15
2018,7,Montbello,0.47,0.75,15,0.04,1993.14
2018,7,Washington Park,0.56,0.15,35,0.0,0.0
2018,7,Cherry Creek,1.07,0.1,28,0.27,53674.04
2018,7,Washington Park,1.88,0.15,35,0.49,98716.91
2018,7,Cherry Creek,1.05,0.1,28,0.26,51854.8
2018,7,Elyria-Swansea,1.84,0.94,8,0.91,45300.26
2018,7,Elyria-Swansea,1.36,0.94,8,0.71,35732.74
2018,7,Washington Park,1.66,0.15,35,0.41,81026.37
2018,7,Five Points,0.44,0.82,12,0.26,12890.95
2018,7,Five Points,1.92,0.82,12,0.85,42476.12
2018,7,Five Points,0.74,0.82,12,0.38,18844.62
2018,7,Montbello,0.28,0.75,15,0.0,0.0
2018,7,Five Points,0.9,0.82,12,0.44,22017.66
2018,7,Washington Park,0.16,0.15,35,0.0,0.0
2018,7,Cherry Creek,0.61,0.1,28,0.09,17090.76
2018,7,Washington Park,0.36,0.15,35,0.0,0.0
2018,8,Elyria-Swansea,2.32,0.94,8,1.1,54850.62
2018,8,Cherry Creek,0.28,0.1,28,0.0,0.0
2018,8,Elyria-Swansea,0.93,0.94,8,0.54,27009.68
2018,8,Montbello,0.3,0.75,15,0.0,0.0
2018,8,Five Points,0.84,0.82,12,0.42,20785.38
2018,8,Montbello,3.49,0.75,15,1.25,62347.34
2018,8,Elyria-Swansea,0.9,0.94,8,0.53,26535.16
2018,8,Five Points,1.01,0.82,12,0.49,24280.23
2018,8,Elyria-Swansea,0.53,0.94,8,0.38,19193.57
2018,8,Montbello,1.7,0.75,15,0.53,26552.07
2018,8,Five Points,0.44,0.82,12,0.26,12896.48
2018,8,Montbello,0.7,0.75,15,0.13,6421.37
2018,8,Elyria-Swansea,2.07,0.94,8,1.0,49826.28
2018,8,Cherry Creek,1.46,0.1,28,0.42,84815.34
2018,8,Montbello,1.43,0.75,15,0.42,21164.45
2018,8,Elyria-Swansea,3.47,0.94,8,1.56,77997.5
2018,8,Cherry Creek,0.74,0.1,28,0.13,26944.07
2018,8,Washington Park,0.21,0.15,35,0.0,0.0
2018,8,Montbello,0.62,0.75,15,0.1,4948.49
2018,8,Washington Park,0.53,0.15,35,0.0,0.0
2018,8,Cherry Creek,1.25,0.1,28,0.34,67770.91
2018,9,Montbello,0.63,0.75,15,0.1,5163.08
2018,9,Cherry Creek,0.89,0.1,28,0.2,39214.83
2018,9,Montbello,1.98,0.75,15,0.64,32050.89
2018,9,Washington Park,1.29,0.15,35,0.26,51144.87
2018,9,Five Points,1.06,0.82,12,0.5,25199.15
2018,9,Elyria-Swansea,3.08,0.94,8,1.4,70135.66
2018,9,Elyria-Swansea,1.04,0.94,8,0.58,29226.99
2018,9,Elyria-Swansea,0.68,0.94,8,0.44,22056.39
2018,9,Montbello,0.76,0.75,15,0.15,7625.03
2018,9,Montbello,0.31,0.75,15,0.0,0.0
2018,9,Elyria-Swansea,1.0,0.94,8,0.57,28457.64
2018,9,Five Points,0.95,0.82,12,0.46,23017.96
2018,9,Elyria-Swansea,2.03,0.94,8,0.98,49105.07
2018,9,Cherry Creek,0.2,0.1,28,0.0,0.0
2018,9,Washington Park,0.91,0.15,35,0.1,20649.25
2018,9,Five Points,0.75,0.82,12,0.38,19098.12
2018,9,Elyria-Swansea,0.63,0.94,8,0.42,21082.21
2018,9,Washington Park,0.31,0.15,35,0.0,0.0
2018,9,Cherry Creek,0.86,0.1,28,0.18,36816.83
2018,9,Montbello,2.15,0.75,15,0.71,35516.67
2018,9,Montbello,2.94,0.75,15,1.03,51353.98
2018,10,Five Points,2.32,0.82,12,1.01,50382.91
2018,10,Washington Park,1.23,0.15,35,0.23,46622.6
2018,10,Washington Park,0.91,0.15,35,0.1,20713.57
2018,10,Washington Park,1.5,0.15,35,0.34,67942.19
2018,10,Elyria-Swansea,0.65,0.94,8,0.43,21591.8
2018,10,Elyria-Swansea,0.82,0.94,8,0.5,24871.35
2018,10,Washington Park,0.55,0.15,35,0.0,0.0
2018,10,Cherry Creek,1.35,0.1,28,0.38,76294.0
2018,10,Montbello,0.23,0.75,15,0.0,0.0
2018,10,Elyria-Swansea,0.63,0.94,8,0.42,21122.86
2018,10,Washington Park,0.28,0.15,35,0.0,0.0
2018,10,Five Points,1.54,0.82,12,0.7,34782.28
2018,10,Cherry Creek,0.45,0.1,28,0.02,3944.52
2018,10,Cherry Creek,1.87,0.1,28,0.59,117965.42
2018,10,Elyria-Swansea,1.09,0.94,8,0.61,30372.04
2018,10,Montbello,0.75,0.75,15,0.15,7438.84
2018,10,Washington Park,1.19,0.15,35,0.21,42841.46
2018,10,Montbello,1.18,0.75,15,0.32,16143.66
2018,10,Five Points,0.66,0.82,12,0.34,17117.32
2018,10,Montbello,0.79,0.75,15,0.17,8389.33
2018,10,Montbello,0.57,0.75,15,0.08,3877.86
2018,11,Five Points,2.78,0.82,12,1.19,59538.59
2018,11,Washington Park,2.42,0.15,35,0.71,141269.37
2018,11,Cherry Creek,0.93,0.1,28,0.21,42188.78
2018,11,Montbello,0.84,0.75,15,0.18,9234.43
2018,11,Montbello,0.87,0.75,15,0.2,9839.31
2018,11,Cherry Creek,2.12,0.1,28,0.69,137218.31
2018,11,Five Points,0.64,0.82,12,0.34,16805.97
2018,11,Elyria-Swansea,2.57,0.94,8,1.2,59924.19
2018,11,Cherry Creek,2.25,0.1,28,0.74,147886.04
2018,11,Washington Park,2.52,0.15,35,0.75,149601.58
2018,11,Montbello,1.14,0.75,15,0.3,15222.94
2018,11,Montbello,1.39,0.75,15,0.41,20283.16
2018,11,Montbello,1.05,0.75,15,0.27,13599.33
2018,11,Montbello,1.02,0.75,15,0.26,12995.58
2018,11,Five Points,0.67,0.82,12,0.35,17410.24
2018,11,Five Points,0.36,0.82,12,0.23,11274.71
2018,11,Elyria-Swansea,3.34,0.94,8,1.5,75233.61
2018,11,Cherry Creek,1.56,0.1,28,0.47,93079.07
2018,11,Elyria-Swansea,0.97,0.94,8,0.56,27920.82
2018,11,Washington Park,0.87,0.15,35,0.09,17672.96
2018,11,Five Points,0.31,0.82,12,0.2,10117.54
2018,12,Five Points,0.35,0.82,12,0.22,11095.57
2018,12,Cherry Creek,1.22,0.1,28,0.33,65847.71
2018,12,Washington Park,0.27,0.15,35,0.0,0.0
2018,12,Five Points,0.25,0.82,12,0.18,9007.3
2018,12,Montbello,1.23,0.75,15,0.34,17090.47
2018,12,Elyria-Swansea,0.75,0.94,8,0.47,23420.45
2018,12,Cherry Creek,0.29,0.1,28,0.0,0.0
2018,12,Cherry Creek,2.16,0.1,28,0.7,140950.31
2018,12,Five Points,1.45,0.82,12,0.66,32983.75
2018,12,Washington Park,0.67,0.15,35,0.01,1789.74
2018,12,Montbello,0.48,0.75,15,0.04,2126.47
2018,12,Washington Park,0.53,0.15,35,0.0,0.0
2018,12,Washington Park,1.43,0.15,35,0.31,62563.74
2018,12,Cherry Creek,2.19,0.1,28,0.72,143586.11
2018,12,Montbello,0.27,0.75,15,0.0,0.0
2018,12,Elyria-Swansea,1.17,0.94,8,0.64,31858.84
2018,12,Elyria-Swansea,3.15,0.94,8,1.43,71482.77
2018,12,Elyria-Swansea,0.53,0.94,8,0.38,19068.62
2018,12,Montbello,0.78,0.75,15,0.16,8190.11
2018,12,Five Points,0.71,0.82,12,0.36,18225.24
2018,12,Cherry Creek,1.52,0.1,28,0.45,89211.48
2019,1,Washington Park,1.16,0.15,35,0.21,41126.66
2019,1,Five Points,0.16,0.82,12,0.14,7192.72
2019,1,Five Points,2.09,0.82,12,0.91,45730.95
2019,1,Cherry Creek,1.48,0.1,28,0.43,86324.38
2019,1,Elyria-Swansea,0.83,0.94,8,0.5,25019.56
2019,1,Washington Park,0.97,0.15,35,0.13,25549.6
2019,1,Washington Park,0.84,0.15,35,0.08,15482.56
2019,1,Five Points,0.49,0.82,12,0.27,13723.41
2019,1,Five Points,1.18,0.82,12,0.55,27643.53
2019,1,Five Points,0.73,0.82,12,0.37,18593.77
2019,1,Elyria-Swansea,0.5,0.94,8,0.37,18460.26
2019,1,Washington Park,0.97,0.15,35,0.13,25809.79
2019,1,Washington Park,0.96,0.15,35,0.12,24969.11
2019,1,Five Points,0.96,0.82,12,0.46,23202.35
2019,1,Cherry Creek,0.86,0.1,28,0.18,36791.93
2019,1,Montbello,0.9,0.75,15,0.21,10498.24
2019,1,Washington Park,0.14,0.15,35,0.0,0.0
2019,1,Montbello,1.36,0.75,15,0.39,19666.04
2019,1,Montbello,1.52,0.75,15,0.46,22899.51
2019,1,Montbello,2.69,0.75,15,0.93,46304.61
2019,1,Montbello,0.84,0.75,15,0.19,9331.73
2019,2,Cherry Creek,0.88,0.1,28,0.19,38285.82
2019,2,Cherry Creek,0.15,0.1,28,0.0,0.0
2019,2,Cherry Creek,3.03,0.1,28,1.05,210543.44
2019,2,Elyria-Swansea,1.23,0.94,8,0.66,33058.83
2019,2,Five Points,2.65,0.82,12,1.14,57016.28
2019,2,Cherry Creek,1.5,0.1,28,0.44,88285.32
2019,2,Elyria-Swansea,0.3,0.94,8,0.29,14508.81
2019,2,Washington Park,0.55,0.15,35,0.0,0.0
2019,2,Montbello,0.17,0.75,15,0.0,0.0
2019,2,Montbello,0.11,0.75,15,0.0,0.0
2019,2,Montbello,0.68,0.75,15,0.12,6155.19
2019,2,Five Points,0.87,0.82,12,0.43,21395.47
2019,2,Elyria-Swansea,0.3,0.94,8,0.29,14439.12
2019,2,Montbello,1.34,0.75,15,0.38,19225.8
2019,2,Elyria-Swansea,0.67,0.94,8,0.44,21869.63
2019,2,Five Points,0.62,0.82,12,0.33,16446.95
2019,2,Five Points,1.23,0.82,12,0.57,28692.75
2019,2,Montbello,1.07,0.75,15,0.28,13890.07
2019,2,Five Points,2.89,0.82,12,1.24,61797.93
2019,2,Five Points,0.98,0.82,12,0.47,23601.13
2019,2,Cherry Creek,0.1,0.1,28,0.0,0.0
2019,3,Five Points,1.97,0.82,12,0.87,43433.37
2019,3,Montbello,1.78,0.75,15,0.56,28017.41
2019,3,Elyria-Swansea,0.34,0.94,8,0.3,15232.93
2019,3,Five Points,0.39,0.82,12,0.24,11888.48
2019,3,Montbello,0.75,0.75,15,0.15,7455.29
2019,3,Cherry Creek,0.24,0.1,28,0.0,0.0
2019,3,Washington Park,1.4,0.15,35,0.3,59920.66
2019,3,Washington Park,2.44,0.15,35,0.72,143180.76
2019,3,Montbello,2.33,0.75,15,0.78,39078.64
2019,3,Washington Park,1.33,0.15,35,0.27,54165.86
2019,3,Elyria-Swansea,1.77,0.94,8,0.88,43832.43
2019,3,Elyria-Swansea,1.14,0.94,8,0.62,31232.85
2019,3,Cherry Creek,0.71,0.1,28,0.13,25195.86
2019,3,Montbello,1.81,0.75,15,0.57,28708.32
2019,3,Washington Park,0.49,0.15,35,0.0,0.0
2019,3,Cherry Creek,0.05,0.1,28,0.0,0.0
2019,3,Five Points,2.21,0.82,12,0.97,48259.99
2019,3,Elyria-Swansea,1.35,0.94,8,0.71,35559.18
2019,3,Cherry Creek,1.12,0.1,28,0.29,57882.46
2019,3,Elyria-Swansea,1.42,0.94,8,0.74,36933.19
2019,3,Montbello,0.64,0.75,15,0.1,5240.13
2019,4,Montbello,1.85,0.75,15,0.59,29586.57
2019,4,Five Points,0.58,0.82,12,0.31,15667.22
2019,4,Cherry Creek,3.31,0.1,28,1.17,233123.83
2019,4,Washington Park,0.41,0.15,35,0.0,0.0
2019,4,Washington Park,0.96,0.15,35,0.13,25161.28
2019,4,Five Points,0.25,0.82,12,0.18,8915.01
2019,4,Montbello,0.83,0.75,15,0.18,9170.85
2019,4,Cherry Creek,0.75,0.1,28,0.14,28138.47
2019,4,Elyria-Swansea,0.5,0.94,8,0.37,18488.78
2019,4,Cherry Creek,1.04,0.1,28,0.26,51103.61
2019,4,Elyria-Swansea,0.85,0.94,8,0.51,25526.28
2019,4,Cherry Creek,0.94,0.1,28,0.22,43107.1
2019,4,Montbello,0.24,0.75,15,0.0,0.0
2019,4,Five Points,1.8,0.82,12,0.8,40075.8
2019,4,Washington Park,0.63,0.15,35,0.0,0.0
2019,4,Five Points,0.97,0.82,12,0.47,23375.35
2019,4,Washington Park,2.04,0.15,35,0.56,111362.01
2019,4,Five Points,0.28,0.82,12,0.19,9626.77
2019,4,Montbello,2.73,0.75,15,0.94,47167.83
2019,4,Cherry Creek,0.91,0.1,28,0.2,40893.73
2019,4,Elyria-Swansea,0.42,0.94,8,0.34,16821.61
2019,5,Elyria-Swansea,6.23,0.94,8,2.66,133096.44
2019,5,Elyria-Swansea,3.27,0.94,8,1.48,73805.33
2019,5,Five Points,1.74,0.82,12,0.77,38737.05
2019,5,Elyria-Swansea,3.35,0.94,8,1.51,75505.35
2019,5,Washington Park,5.39,0.15,35,1.89,378878.6
2019,5,Cherry Creek,1.93,0.1,28,0.61,122639.06
2019,5,Montbello,6.32,0.75,15,2.38,118963.27
2019,5,Cherry Creek,2.27,0.1,28,0.75,149208.54
2019,5,Elyria-Swansea,4.97,0.94,8,2.16,107972.06
2019,5,Montbello,9.13,0.75,15,3.5,175170.73
2019,5,Elyria-Swansea,1.28,0.94,8,0.68,34050.88
2019,5,Montbello,5.23,0.75,15,1.94,97191.28
2019,5,Washington Park,7.12,0.15,35,2.59,517713.32
2019,5,Cherry Creek,2.81,0.1,28,0.96,192558.23
2019,5,Montbello,6.89,0.75,15,2.61,130305.65
2019,5,Five Points,0.91,0.82,12,0.44,22111.5
2019,5,Five Points,1.77,0.82,12,0.79,39375.5
2019,5,Elyria-Swansea,4.38,0.94,8,1.92,96133.43
2019,5,Five Points,3.14,0.82,12,1.33,66741.95
2019,5,Five Points,1.08,0.82,12,0.51,25511.19
2019,5,Montbello,1.31,0.75,15,0.37,18680.94
2019,6,Washington Park,0.79,0.15,35,0.06,11037.5
2019,6,Cherry Creek,1.43,0.1,28,0.41,82001.5
2019,6,Washington Park,0.76,0.15,35,0.05,9063.02
2019,6,Cherry Creek,7.53,0.1,28,2.85,570136.65
2019,6,Washington Park,6.93,0.15,35,2.51,502096.6
2019,6,Montbello,4.3,0.75,15,1.57,78473.09
2019,6,Cherry Creek,4.25,0.1,28,1.54,307759.95
2019,6,Cherry Creek,2.18,0.1,28,0.71,142610.74
2019,6,Elyria-Swansea,1.27,0.94,8,0.68,33869.42
2019,6,Elyria-Swansea,2.98,0.94,8,1.36,68169.7
2019,6,Washington Park,2.96,0.15,35,0.92,184494.39
2019,6,Cherry Creek,1.82,0.1,28,0.57,113318.46
2019,6,Five Points,3.15,0.82,12,1.34,67072.57
2019,6,Washington Park,2.49,0.15,35,0.74,147477.78
2019,6,Washington Park,0.52,0.15,35,0.0,0.0
2019,6,Washington Park,2.44,0.15,35,0.72,143255.98
2019,6,Montbello,8.27,0.75,15,3.16,157951.81
2019,6,Five Points,0.69,0.82,12,0.36,17896.66
2019,6,Montbello,3.58,0.75,15,1.28,64088.09
2019,6,Montbello,0.9,0.75,15,0.21,10590.46
2019,6,Washington Park,1.0,0.15,35,0.14,28296.47
2019,7,Montbello,0.46,0.75,15,0.04,1752.72
2019,7,Elyria-Swansea,0.11,0.94,8,0.21,10706.79
2019,7,Elyria-Swansea,0.47,0.94,8,0.36,17925.16
2019,7,Five Points,0.77,0.82,12,0.39,19379.59
2019,7,Five Points,0.57,0.82,12,0.31,15336.29
2019,7,Montbello,0.26,0.75,15,0.0,0.0
2019,7,Washington Park,1.87,0.15,35,0.49,97829.64
2019,7,Elyria-Swansea,0.38,0.94,8,0.32,16007.35
2019,7,Washington Park,0.97,0.15,35,0.13,25419.16
2019,7,Washington Park,1.2,0.15,35,0.22,44013.01
2019,7,Washington Park,1.72,0.15,35,0.43,85991.01
2019,7,Washington Park,1.03,0.15,35,0.15,30331.97
2019,7,Five Points,1.19,0.82,12,0.56,27759.71
2019,7,Montbello,2.58,0.75,15,0.88,44016.95
2019,7,Washington Park,0.29,0.15,35,0.0,0.0
2019,7,Cherry Creek,1.49,0.1,28,0.43,86904.44
2019,7,Washington Park,1.33,0.15,35,0.27,54057.68
2019,7,Elyria-Swansea,1.58,0.94,8,0.8,40089.24
2019,7,Cherry Creek,0.23,0.1,28,0.0,0.0
2019,7,Elyria-Swansea,0.18,0.94,8,0.24,12005.25
2019,7,Five Points,0.52,0.82,12,0.29,14349.54
2019,8,Cherry Creek,1.61,0.1,28,0.48,96812.62
2019,8,Cherry Creek,1.39,0.1,28,0.4,79472.42
2019,8,Five Points,0.57,0.82,12,0.31,15446.22
2019,8,Cherry Creek,1.6,0.1,28,0.48,95976.03
2019,8,Elyria-Swansea,2.13,0.94,8,1.02,51186.0
2019,8,Five Points,0.65,0.82,12,0.34,16913.01
2019,8,Cherry Creek,1.01,0.1,28,0.24,48526.52
2019,8,Five Points,1.02,0.82,12,0.49,24361.73
2019,8,Cherry Creek,1.03,0.1,28,0.25,50785.64
2019,8,Five Points,0.04,0.82,12,0.09,4716.49
2019,8,Cherry Creek,1.46,0.1,28,0.42,84466.63
2019,8,Elyria-Swansea,1.88,0.94,8,0.92,46090.21
2019,8,Cherry Creek,1.52,0.1,28,0.45,89457.63
2019,8,Elyria-Swansea,2.69,0.94,8,1.25,62316.25
2019,8,Elyria-Swansea,1.06,0.94,8,0.59,29721.94
2019,8,Cherry Creek,1.5,0.1,28,0.44,88288.36
2019,8,Montbello,1.14,0.75,15,0.31,15252.93
2019,8,Five Points,1.87,0.82,12,0.83,41455.48
2019,8,Five Points,0.69,0.82,12,0.36,17892.67
2019,8,Five Points,0.97,0.82,12,0.47,23479.81
2019,8,Montbello,0.98,0.75,15,0.24,12063.78
2019,9,Elyria-Swansea,0.49,0.94,8,0.37,18298.96
2019,9,Montbello,1.26,0.75,15,0.35,17738.29
2019,9,Washington Park,1.58,0.15,35,0.37,74794.6
2019,9,Elyria-Swansea,0.87,0.94,8,0.52,25964.42
2019,9,Five Points,1.9,0.82,12,0.84,41904.91
2019,9,Washington Park,0.81,0.15,35,0.07,13175.26
2019,9,Cherry Creek,0.58,0.1,28,0.07,14053.56
2019,9,Elyria-Swansea,0.71,0.94,8,0.45,22621.12
